"ID","GSBC01","GSBC02","GSBC03","GSBC04","GSBC05","GSBC06","GSBC07","GSBC08","GSBC09","GSBC10","GSBC11","GSBC12","GSBC13","GSBC14","GSBC15","GSBC16","GSBC17","GSBC18","GSBC19","GSBC20","GSBC21","GSBC22","GSBC23","GSBC24","GSBC25","Harga"
"CAD2405667",0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,15,385
"CAD2405668",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,0,15,755
"CAD2405669",1,3,0,0,0,0,1,1,0,0,0,1,0,1,0,0,3,4,0,1,2,0,1,0,7,545
"CAD2405670",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,77,585
"CAD2405671",1,1,0,2,0,0,1,0,0,0,1,1,0,1,0,0,3,0,0,1,2,3,0,0,13,335
"CAD2405672",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,9,945
"CAD2405673",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,1,13,885
"CAD2405674",0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,4,1,0,1,76,885
"CAD2405675",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,4,2,1,4,3,1,1,17,1105
"CAD2405676",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,11,2785
"CAD2405677",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,1,2,0,0,0,5,555
"CAD2405678",0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,13,925
"CAD2405679",0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,2,1,4,3,1,1,5,545
"CAD2405680",0,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3,0,2,1,4,1,0,1,9,465
"CAD2405681",0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,4,2,1,4,1,0,1,79,225
"CAD2405682",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,16,1985
"CAD2405683",0,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,0,2,1,1,74,885
"CAD2405684",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,0,1,5,1385
"CAD2405685",1,2,0,2,0,0,1,1,0,1,1,1,0,1,0,0,3,3,0,1,4,1,0,1,7,305
"CAD2405686",0,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,1,1,10,525
"CAD2405687",0,2,0,1,0,0,0,1,0,1,0,1,0,1,0,0,3,0,1,1,4,1,0,0,15,645
"CAD2405688",0,5,0,4,0,0,1,1,0,0,0,0,0,0,1,0,3,1,2,1,4,1,0,1,75,735
"CAD2405689",0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,3,4,2,1,4,3,0,0,14,1985
"CAD2405690",1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,4,2,1,4,3,1,1,16,1985
"CAD2405691",0,4,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,73,585
"CAD2405692",0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,1,2,1,4,0,1,1,4,465
"CAD2405693",0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,5,345
"CAD2405694",0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,0,1,4,1,0,1,5,1185
"CAD2405695",0,2,0,2,0,0,1,0,0,0,0,0,0,0,1,0,3,1,2,1,4,1,0,1,18,545
"CAD2405696",0,5,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,2,1,1,77,2985
"CAD2405697",0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,4,1,2,1,4,1,0,1,18,335
"CAD2405698",0,2,0,1,0,0,0,1,0,1,1,0,0,1,0,0,3,4,2,1,4,1,0,1,12,1065
"CAD2405699",1,2,0,1,0,0,1,1,0,1,1,1,0,1,0,0,3,0,2,1,2,1,0,1,79,405
"CAD2405700",0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,15,335
"CAD2405701",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,4,3,1,0,15,235
"CAD2405702",1,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,0,0,8,525
"CAD2405703",1,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,2,1,4,1,0,1,75,385
"CAD2405704",0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,1,2,1,4,1,0,1,16,225
"CAD2405705",0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,1,1,4,1,0,0,4,455
"CAD2405706",0,2,0,3,0,0,1,0,0,1,1,1,1,0,0,1,3,0,0,1,4,0,0,0,4,225
"CAD2405707",0,2,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,2,1,4,3,1,1,76,985
"CAD2405708",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,10,685
"CAD2405709",1,2,0,0,0,0,1,1,0,0,0,1,0,1,0,0,3,1,2,1,2,0,0,1,2,805
"CAD2405710",0,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,2,1,2,1,4,1,0,0,73,465
"CAD2405711",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,2,435
"CAD2405712",0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,2,1,1,71,585
"CAD2405713",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,2,1,1,13,545
"CAD2405714",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,10,1285
"CAD2405715",0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,4,1,0,1,11,615
"CAD2405716",0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,9,1525
"CAD2405717",0,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,3,1,2,1,4,0,0,1,2,585
"CAD2405718",0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,4,3,1,1,76,785
"CAD2405719",0,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,3,0,0,1,2,0,0,0,2,285
"CAD2405720",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,1,9,705
"CAD2405721",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,1,14,545
"CAD2405722",0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,78,685
"CAD2405723",0,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,76,705
"CAD2405724",1,4,0,1,0,0,1,1,0,0,0,0,0,0,1,0,3,1,2,1,4,3,0,1,72,345
"CAD2405725",0,4,0,3,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,2,1,0,71,425
"CAD2405726",0,4,0,1,0,0,1,1,0,0,0,0,1,0,1,0,3,1,2,1,4,3,0,1,18,1025
"CAD2405727",0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,4,1,0,1,16,195
"CAD2405728",0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,9,1935
"CAD2405729",0,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,15,985
"CAD2405730",0,5,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,76,1185
"CAD2405731",1,3,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,77,685
"CAD2405732",0,3,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,7,1335
"CAD2405733",0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,15,705
"CAD2405734",0,4,0,2,0,1,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,71,985
"CAD2405735",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,1,13,1185
"CAD2405736",1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,15,385
"CAD2405737",0,2,0,2,0,1,0,0,0,1,0,1,0,1,0,1,3,1,2,1,4,3,1,1,17,785
"CAD2405738",0,2,0,1,0,0,0,1,0,1,0,1,0,1,0,0,3,1,2,1,4,3,1,1,2,525
"CAD2405739",0,5,1,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,0,3,1385
"CAD2405740",0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,0,1,785
"CAD2405741",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,12,485
"CAD2405742",0,4,0,3,0,0,1,1,0,0,0,0,0,0,1,0,2,1,2,1,3,3,1,0,72,1285
"CAD2405743",0,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,1,4,1,0,0,73,265
"CAD2405744",0,5,0,4,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,77,985
"CAD2405745",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1,1,4,1,0,0,4,465
"CAD2405746",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,13,1155
"CAD2405747",0,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,3,3,0,1,73,405
"CAD2405748",0,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,0,2,1,4,0,0,0,1,865
"CAD2405749",0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,3,2,1,0,78,1945
"CAD2405750",0,2,0,3,0,0,1,1,0,1,0,1,0,1,0,0,3,1,2,1,4,3,1,1,5,585
"CAD2405751",1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,10,785
"CAD2405752",1,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,0,73,225
"CAD2405753",0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,4,3,1,1,15,1785
"CAD2405754",1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,4,1,0,1,1,525
"CAD2405755",0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,0,2,1,1,74,285
"CAD2405756",1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,4,2,1,4,3,1,1,8,525
"CAD2405757",0,5,0,4,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,75,1285
"CAD2405758",0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,4,1,0,0,73,105
"CAD2405759",0,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,3,1,2,1,4,3,1,0,15,405
"CAD2405760",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,1,5,755
"CAD2405761",0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,0,1,4,0,0,0,5,295
"CAD2405762",0,2,0,1,0,0,0,1,0,1,1,1,0,1,0,1,3,1,1,1,4,1,0,1,12,705
"CAD2405763",0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,73,1005
"CAD2405764",0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,0,10,385
"CAD2405765",0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,1,4,0,0,1,4,465
"CAD2405766",0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,4,1,0,0,73,195
"CAD2405767",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,4,1,0,1,16,285
"CAD2405768",1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,0,2,1,4,0,0,1,9,685
"CAD2405769",0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,4,285
"CAD2405770",0,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,4,2,1,4,1,0,0,73,195
"CAD2405771",0,5,0,2,0,0,1,1,0,0,0,0,0,0,1,0,3,1,2,1,0,2,1,1,16,1115
"CAD2405772",0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,1,4,1,0,0,73,125
"CAD2405773",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,4,2,1,4,3,0,1,2,615
"CAD2405774",1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,0,4,265
"CAD2405775",0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,3,1,2,1,4,3,0,0,8,225
"CAD2405776",0,3,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,0,77,1385
"CAD2405777",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,12,1065
"CAD2405778",0,3,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,77,335
"CAD2405779",0,3,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,0,9,885
"CAD2405780",0,1,0,4,0,0,1,1,0,0,0,1,0,1,0,0,3,1,2,1,4,1,0,1,15,705
"CAD2405781",1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,12,525
"CAD2405782",1,2,0,1,0,0,0,1,0,1,1,1,0,1,0,1,3,4,2,1,4,1,0,1,9,525
"CAD2405783",0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,4,3,1,1,76,885
"CAD2405784",1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,2,1,4,2,1,0,13,585
"CAD2405785",0,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,3,1,2,1,4,0,1,1,72,1485
"CAD2405786",0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,4,1,0,1,76,285
"CAD2405787",0,4,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,16,945
"CAD2405788",0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,4,2,1,4,3,0,1,2,525
"CAD2405789",0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,76,285
"CAD2405790",0,4,0,1,0,0,0,0,0,1,0,1,0,1,0,0,3,1,2,1,4,1,0,0,17,335
"CAD2405791",0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,16,485
"CAD2405792",1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,1,1,2,0,1,1,18,465
"CAD2405793",1,2,0,2,0,0,0,1,0,1,1,1,0,1,0,1,3,1,2,1,4,0,0,0,3,405
"CAD2405794",0,5,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,4,1,0,1,15,1185
"CAD2405795",0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,3,0,1,4,0,0,0,5,335
"CAD2405796",0,2,0,3,0,0,1,0,0,1,1,1,1,1,0,1,3,1,2,1,4,1,0,0,4,285
"CAD2405797",0,4,1,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,1,77,1845
"CAD2405798",0,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,1,4,1095
"CAD2405799",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,2,3,1,0,1,585
"CAD2405800",0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,3,1,2,1,4,3,1,0,9,705
"CAD2405801",0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,2,1,3,1,0,1,7,465
"CAD2405802",0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,1,3,4,2,1,4,3,1,1,3,235
"CAD2405803",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,0,0,75,385
"CAD2405804",0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,3,1,2,1,4,1,0,1,18,465
"CAD2405805",1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,9,985
"CAD2405806",0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,17,1985
"CAD2405807",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,0,1,0,1,72,585
"CAD2405808",0,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,13,345
"CAD2405809",0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,79,1485
"CAD2405810",0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,3,0,0,15,285
"CAD2405811",0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,4,0,1,0,1,885
"CAD2405812",0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2,1,2,1,4,1,0,0,5,335
"CAD2405813",0,4,0,3,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,4,705
"CAD2405814",0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,1,4,1,0,0,73,285
"CAD2405815",1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,4,0,1,4,1,0,1,9,525
"CAD2405816",0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,16,2985
"CAD2405817",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,2,1,4,3,0,1,7,945
"CAD2405818",1,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,3,1,2,1,4,3,1,0,15,985
"CAD2405819",0,3,0,2,0,0,1,1,0,0,0,0,0,1,0,0,3,0,2,1,4,3,1,1,12,705
"CAD2405820",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,12,585
"CAD2405821",0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,4,2,1,4,2,1,1,10,1065
"CAD2405822",0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,3,3,0,1,2,0,0,0,5,385
"CAD2405823",0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,2,0,1,1,8,615
"CAD2405824",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,17,1425
"CAD2405825",1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,9,745
"CAD2405826",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,2,1,4,0,0,0,3,485
"CAD2405827",0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,4,3,1,1,16,405
"CAD2405828",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,1,4,3,0,1,1,385
"CAD2405829",0,5,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,0,14,985
"CAD2405830",1,3,0,2,0,0,0,1,0,1,0,1,0,1,0,0,3,1,2,1,4,1,0,0,13,1185
"CAD2405831",1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,1,2,1,4,3,1,1,14,465
"CAD2405832",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,4,1,0,1,75,1075
"CAD2405833",1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,4,2,1,4,3,0,1,8,585
"CAD2405834",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,2,1,0,17,685
"CAD2405835",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,3,3,1,1,77,1245
"CAD2405836",0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,4,1,0,1,1,645
"CAD2405837",1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,0,1,4,1,0,0,3,685
"CAD2405838",0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,1,74,525
"CAD2405839",0,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,0,1,1,5,865
"CAD2405840",1,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,3,1,2,1,4,3,1,1,72,785
"CAD2405841",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,2,3,0,0,7,685
"CAD2405842",0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,4,1,0,0,1,285
"CAD2405843",0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,1,2,1,4,2,1,0,71,885
"CAD2405844",0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,1,0,1,75,135
"CAD2405845",1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,1,4,3,0,1,2,335
"CAD2405846",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,2,1,1,11,1135
"CAD2405847",1,2,0,3,0,0,0,1,0,0,0,0,0,1,0,1,3,0,2,1,4,1,0,1,75,825
"CAD2405848",0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,0,72,485
"CAD2405849",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,4,1585
"CAD2405850",0,5,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,11,1785
"CAD2405851",1,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,77,585
"CAD2405852",0,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,2,1,4,1,0,0,74,615
"CAD2405853",0,3,0,4,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,0,75,1785
"CAD2405854",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,1,4,2,1,1,10,615
"CAD2405855",0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,12,1185
"CAD2405856",0,5,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,75,725
"CAD2405857",0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,2,1,4,3,1,1,18,185
"CAD2405858",0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,1,4,1105
"CAD2405859",0,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,3,0,1,1,2,1,0,1,79,375
"CAD2405860",0,3,1,2,0,0,1,1,0,1,0,1,0,1,0,1,3,0,2,1,4,1,0,1,10,705
"CAD2405861",0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,1,72,1105
"CAD2405862",0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,2,945
"CAD2405863",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,2,1,2,1,4,1,0,1,8,195
"CAD2405864",1,1,0,3,0,0,1,0,0,1,1,1,0,1,0,1,1,1,2,1,4,1,0,0,14,405
"CAD2405865",0,4,0,2,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,13,485
"CAD2405866",0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,15,405
"CAD2405867",1,4,0,1,0,0,1,1,0,0,0,1,1,1,0,0,3,0,2,1,4,2,1,1,12,705
"CAD2405868",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,1,78,685
"CAD2405869",1,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4,1,2,1,4,2,1,0,71,335
"CAD2405870",0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,1,0,5,825
"CAD2405871",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,4,3,0,1,10,405
"CAD2405872",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,7,755
"CAD2405873",0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,2,1,4,0,0,0,3,385
"CAD2405874",0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,1,4,3,1,0,11,245
"CAD2405875",0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,4,1385
"CAD2405876",1,2,0,3,0,0,0,0,0,1,1,1,0,1,0,0,3,3,0,1,2,0,0,0,3,385
"CAD2405877",0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,1,4,0,1,0,79,335
"CAD2405878",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,2,3,1,0,1,615
"CAD2405879",0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,12,315
"CAD2405880",1,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,1,4,1,0,0,77,105
"CAD2405881",0,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,12,525
"CAD2405882",0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,77,1245
"CAD2405883",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,11,705
"CAD2405884",0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,8,615
"CAD2405885",0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,2,1,2,0,0,0,15,285
"CAD2405886",0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1,4,0,1,1,76,1485
"CAD2405887",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,2,1,0,1,7,435
"CAD2405888",0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,1,1,14,485
"CAD2405889",1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,4,2,1,1,71,685
"CAD2405890",1,2,0,2,0,0,1,1,0,1,1,1,0,1,0,0,2,1,2,1,4,1,0,0,78,195
"CAD2405891",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,2,1,4,0,1,0,7,465
"CAD2405892",0,2,0,1,0,0,0,0,0,1,1,1,0,1,0,0,3,1,2,1,4,1,0,1,9,525
"CAD2405893",0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,4,2,1,4,3,0,1,71,485
"CAD2405894",0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,3,1,1,2,0,1,0,6,285
"CAD2405895",0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,2,385
